2020-07-31,147.674
2020-08-01,147.674
2020-08-02,147.674
2020-08-03,147.674
2020-08-04,147.674
2020-08-05,147.674
2020-08-06,147.674
2020-08-07,147.674
2020-08-08,147.674
2020-08-09,147.674
2020-08-10,147.674
2020-08-11,147.674
2020-08-12,147.674
2020-08-13,147.674
2020-08-14,147.674
2020-08-15,147.674
2020-08-16,147.674
2020-08-17,147.674
2020-08-18,147.674
2020-08-19,147.674
2020-08-20,147.674
2020-08-21,147.674
2020-08-22,147.674
2020-08-23,147.674
2020-08-24,147.674
2020-08-25,147.674
2020-08-26,147.674
2020-08-27,147.674
2020-08-28,147.674
2020-08-29,147.674
2020-08-30,147.674
2020-08-31,147.674
2020-09-01,147.674
2020-09-02,147.674
2020-09-03,147.674
2020-09-04,147.674
2020-09-05,147.674
2020-09-06,147.674
2020-09-07,147.674
2020-09-08,147.674
2020-09-09,147.674
2020-09-10,147.674
2020-09-11,147.674
2020-09-12,147.674
2020-09-13,147.674
2020-09-14,147.674
2020-09-15,147.674
2020-09-16,147.674
2020-09-17,147.674
2020-09-18,147.674
2020-09-19,147.674
2020-09-20,147.674
2020-09-21,147.674
2020-09-22,147.674
2020-09-23,147.674
2020-09-24,147.674
2020-09-25,147.674
2020-09-26,147.674
2020-09-27,147.674
2020-09-28,147.674
2020-09-29,147.674
2020-09-30,147.674
2020-10-01,147.674
2020-10-02,147.674
2020-10-03,147.674
2020-10-04,147.674
2020-10-05,147.674
2020-10-06,147.674
2020-10-07,147.674
2020-10-08,147.674
2020-10-09,147.674
2020-10-10,147.674
2020-10-11,147.674
2020-10-12,147.674
2020-10-13,147.674
2020-10-14,147.674
2020-10-15,147.674
2020-10-16,147.674
2020-10-17,147.674
2020-10-18,147.674
2020-10-19,147.674
2020-10-20,147.674
2020-10-21,147.674
2020-10-22,147.674
2020-10-23,147.674
2020-10-24,147.674
2020-10-25,147.674
2020-10-26,147.674
2020-10-27,147.674
2020-10-28,147.674
2020-10-29,147.674
2020-10-30,147.674
2020-10-31,147.674
2020-11-01,147.674
2020-11-02,147.674
2020-11-03,147.674
2020-11-04,147.674
2020-11-05,147.674
2020-11-06,147.674
2020-11-07,147.674
2020-11-08,147.674
2020-11-09,147.674
2020-11-10,147.674
2020-11-11,147.674
2020-11-12,147.674
2020-11-13,147.674
2020-11-14,147.674
2020-11-15,147.674
2020-11-16,147.674
2020-11-17,147.674
2020-11-18,147.674
2020-11-19,147.674
2020-11-20,147.674
2020-11-21,147.674
2020-11-22,147.674
2020-11-23,147.674
2020-11-24,147.674
2020-11-25,147.674
2020-11-26,147.674
2020-11-27,147.674
2020-11-28,147.674
2020-11-29,147.674
2020-11-30,147.674
2020-12-01,147.674
2020-12-02,147.674
2020-12-03,147.674
2020-12-04,147.674
2020-12-05,147.674
2020-12-06,147.674
2020-12-07,147.674
2020-12-08,147.674
2020-12-09,147.674
2020-12-10,147.674
2020-12-11,147.674
2020-12-12,147.674
2020-12-13,147.674
2020-12-14,147.674
2020-12-15,147.674
2020-12-16,147.674
2020-12-17,147.674
2020-12-18,147.674
2020-12-19,147.674
2020-12-20,147.674
2020-12-21,147.674
2020-12-22,147.674
2020-12-23,147.674
2020-12-24,147.674
2020-12-25,147.674
2020-12-26,147.674
2020-12-27,147.674
2020-12-28,147.674
2020-12-29,147.674
2020-12-30,147.674
2020-12-31,147.674
2021-01-01,147.674
2021-01-02,147.674
2021-01-03,147.674
2021-01-04,147.674
2021-01-05,147.674
2021-01-06,147.674
2021-01-07,147.674
2021-01-08,147.674
2021-01-09,147.674
